policy_cd,record_cd,item_cd,year_susep,coverage_type,claim_vl,claim_deductible_vl,claim_expenses_vl,claim_notice_date,claim_liquidation_date,event_type,sinister_start_date,sinister_end_date
294367067,6172583,9032379,2021,110,1800.0,0.0,0.0,2021-07-20,2021-08-06,99,2021-05-12,2021-05-12
293054724,4802949,7660614,2021,110,4500.0,0.0,0.0,2020-10-23,2020-11-27,99,2020-10-23,2020-10-23
293813512,5608884,8457514,2021,110,12600.0,0.0,0.0,2021-01-29,2021-03-15,99,2021-01-28,2021-01-28
296011454,7895556,10759451,2021,110,4500.9,0.0,0.0,2020-09-11,2020-10-06,99,2020-09-04,2020-09-04
296011489,7895603,10759486,2021,110,2700.0,0.0,0.0,2020-07-07,2020-07-14,99,2020-06-28,2020-06-28
296011489,7895603,10759486,2021,110,2700.0,0.0,0.0,2021-02-12,2021-02-12,99,2021-01-28,2021-01-28
296011489,7895603,10759486,2021,110,2700.0,0.0,0.0,2021-03-08,2021-04-22,99,2021-02-06,2021-02-06
296011489,7895603,10759486,2021,110,2700.0,0.0,0.0,2021-03-09,2021-03-25,99,2021-02-15,2021-02-15
296011489,7895603,10759486,2021,110,2700.0,0.0,0.0,2021-03-15,2021-03-15,99,2021-02-03,2021-02-03
296011489,7895603,10759486,2021,110,2700.0,0.0,0.0,2021-03-25,2021-03-25,99,2021-02-01,2021-02-01
296011494,7895608,10759491,2021,110,6300.0,0.0,0.0,2021-01-05,2021-01-22,99,2020-09-25,2020-09-25
296011494,7895608,10759491,2021,110,6300.0,0.0,0.0,2021-02-02,2021-08-10,99,2021-01-19,2021-01-19
296011494,7895608,10759491,2021,110,6300.0,0.0,0.0,2021-04-22,2021-04-22,99,2021-03-07,2021-03-07
296011494,7895608,10759491,2021,110,6300.0,0.0,0.0,2020-07-15,2020-07-31,99,2020-06-23,2020-06-23
296011516,7895630,10759513,2021,110,1800.9,0.0,0.0,2021-05-10,2021-09-06,99,2021-04-27,2021-04-27
293246561,5006130,7857449,2021,110,4500.0,0.0,0.0,2021-03-30,2021-05-26,99,2021-03-26,2021-03-26
293246561,5006130,7857449,2021,110,4500.0,0.0,0.0,2021-04-01,2021-04-23,99,2021-03-30,2021-03-30
293246561,5006130,7857449,2021,110,4500.0,0.0,0.0,2021-04-12,2021-05-11,99,2021-04-09,2021-04-09
293246561,5006130,7857449,2021,110,4500.0,0.0,0.0,2021-04-28,2021-05-11,99,2021-04-13,2021-04-13
293246561,5006130,7857449,2021,110,4500.0,0.0,0.0,2021-05-26,2021-06-02,99,2021-05-25,2021-05-25
293246561,5006130,7857449,2021,110,4500.0,0.0,0.0,2021-06-04,2021-06-17,99,2021-06-02,2021-06-02
293246561,5006130,7857449,2021,110,4500.0,0.0,0.0,2021-06-09,2021-06-17,99,2021-06-08,2021-06-08
293256134,5016375,7867299,2021,110,1350.0,0.0,0.0,2020-07-14,2020-09-11,99,2020-07-12,2020-07-12
296011417,7895511,10759414,2021,110,1800.0,0.0,0.0,2021-02-03,2021-02-26,99,2021-01-15,2021-01-15
294366353,6171859,9031665,2021,110,2700.0,0.0,0.0,2020-07-22,2020-07-31,99,2020-06-11,2020-06-11
294366353,6171859,9031665,2021,110,2700.0,0.0,0.0,2020-08-27,2020-09-11,99,2020-08-05,2020-08-05
296011495,7895609,10759492,2021,110,6300.0,0.0,0.0,2021-04-27,2021-05-11,99,2021-04-12,2021-04-12
296011505,7895619,10759502,2021,110,2700.0,0.0,0.0,2021-01-14,2021-02-03,99,2020-12-27,2020-12-27
296011513,7895627,10759510,2021,110,450.0,0.0,0.0,2021-01-14,2021-02-25,99,2021-01-10,2021-01-10
296011421,7895515,10759418,2021,110,2700.0,0.0,0.0,2021-03-23,2021-04-01,99,2021-03-06,2021-03-06
296011421,7895515,10759418,2021,110,2700.0,0.0,0.0,2021-04-06,2021-04-22,99,2021-03-28,2021-03-28
296011430,7895524,10759427,2021,110,6300.0,0.0,0.0,2021-02-02,2021-02-12,99,2021-01-23,2021-01-23
296011453,7895555,10759450,2021,110,4500.9,0.0,0.0,2020-07-10,2020-07-27,99,2020-06-12,2020-06-12
296011453,7895555,10759450,2021,110,4500.9,0.0,0.0,2020-09-01,2020-09-16,99,2020-08-22,2020-08-22
296011453,7895555,10759450,2021,110,4500.9,0.0,0.0,2020-09-01,2020-09-16,99,2020-08-22,2020-08-22
296011453,7895555,10759450,2021,110,4500.9,0.0,0.0,2021-06-07,2021-06-18,99,2021-04-05,2021-04-05
296011497,7895611,10759494,2021,110,6300.0,0.0,0.0,2021-03-09,2021-03-25,99,2021-02-18,2021-02-18
296011545,7895659,10759542,2021,110,6300.0,0.0,0.0,2021-03-10,2021-03-24,99,2021-03-01,2021-03-01
296011545,7895659,10759542,2021,110,6300.0,0.0,0.0,2021-05-24,2021-06-07,99,2021-05-16,2021-05-16
296011559,7895676,10759556,2021,110,4500.9,0.0,0.0,2021-04-26,2021-05-11,99,2021-04-14,2021-04-14
296011670,7895787,10759667,2021,110,6300.0,0.0,0.0,2021-06-10,2021-08-09,99,2021-06-03,2021-06-03
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-07-08,2020-07-20,99,2020-03-06,2020-03-06
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-11-19,2020-12-09,99,2020-11-07,2020-11-07
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-11-19,2020-12-14,99,2020-11-07,2020-11-07
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-11-21,2020-12-14,99,2020-11-19,2020-11-19
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-11-05,2020-12-03,99,2020-10-08,2020-10-08
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-11-11,2020-12-08,99,2020-10-13,2020-10-13
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-11-11,2020-12-08,99,2020-10-22,2020-10-22
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-11-12,2020-12-09,99,2020-10-22,2020-10-22
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-11-12,2020-12-08,99,2020-10-22,2020-10-22
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-10-22,2020-11-04,99,2020-09-24,2020-09-24
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-10-22,2020-11-04,99,2020-09-24,2020-09-24
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-11-12,2020-12-09,99,2020-10-28,2020-10-28
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-10-27,2020-11-05,99,2020-09-25,2020-09-25
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-10-27,2020-11-04,99,2020-09-25,2020-09-25
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-11-05,2020-12-03,99,2020-10-05,2020-10-05
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-10-15,2020-10-23,99,2020-09-16,2020-09-16
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-10-15,2020-12-15,99,2020-09-19,2020-09-19
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-11-11,2020-12-08,99,2020-10-21,2020-10-21
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-10-22,2020-10-30,99,2020-09-22,2020-09-22
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-10-22,2020-10-30,99,2020-09-22,2020-09-22
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-10-22,2020-11-04,99,2020-09-23,2020-09-23
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-09-25,2020-10-16,99,2020-09-11,2020-09-11
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-09-25,2020-10-16,99,2020-09-11,2020-09-11
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-10-27,2020-11-05,99,2020-09-25,2020-09-25
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-10-15,2020-10-22,99,2020-09-13,2020-09-13
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-10-15,2020-10-23,99,2020-09-14,2020-09-14
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-10-15,2020-10-22,99,2020-09-14,2020-09-14
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-08-26,2020-09-14,99,2020-08-19,2020-08-19
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-08-26,2020-09-15,99,2020-08-24,2020-08-24
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-10-22,2020-10-30,99,2020-09-21,2020-09-21
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-09-10,2020-09-15,99,2020-09-02,2020-09-02
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-09-25,2020-10-14,99,2020-09-07,2020-09-07
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-09-25,2020-10-16,99,2020-09-10,2020-09-10
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-08-05,2020-08-31,99,2020-08-02,2020-08-02
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-08-12,2020-08-31,99,2020-08-05,2020-08-05
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-10-15,2020-10-22,99,2020-09-12,2020-09-12
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-08-12,2020-09-03,99,2020-08-08,2020-08-08
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-08-12,2020-09-03,99,2020-08-09,2020-08-09
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-08-12,2020-09-03,99,2020-08-10,2020-08-10
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-07-08,2020-07-27,99,2020-03-23,2020-03-23
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-07-09,2020-07-23,99,2020-04-11,2020-04-11
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-09-03,2020-09-14,99,2020-08-26,2020-08-26
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-07-08,2020-07-20,99,2020-03-07,2020-03-07
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-07-09,2020-07-23,99,2020-04-17,2020-04-17
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-07-09,2020-07-28,99,2020-04-23,2020-04-23
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-07-10,2020-07-28,99,2020-06-12,2020-06-12
293256133,5016374,7867298,2021,110,2022.19,0.0,0.0,2020-07-10,2020-07-31,99,2020-06-29,2020-06-29
293256133,5016374,7867298,2021,110,1800.0,0.0,0.0,2020-08-12,2020-09-03,99,2020-08-06,2020-08-06
294366117,6171620,9031429,2021,110,1800.0,0.0,0.0,2020-10-08,2020-11-20,99,2020-07-13,2020-07-13
296011392,7895471,10759389,2021,110,4500.9,0.0,0.0,2020-08-11,2020-08-24,99,2020-07-24,2020-07-24
296011433,7895527,10759430,2021,110,4500.0,0.0,0.0,2021-02-02,2021-09-03,99,2021-01-26,2021-01-26
296011611,7895728,10759608,2021,110,4500.0,0.0,0.0,2021-05-24,2021-06-07,99,2021-05-16,2021-05-16
296011657,7895774,10759654,2021,110,1800.0,0.0,0.0,2021-06-01,2021-06-15,99,2021-05-24,2021-05-24
289596264,373420,756452,2021,110,1938.0,175.0,363.0,2020-07-16,2020-08-12,99,2020-07-15,2020-07-15
289596390,373570,760880,2021,110,105363.0,0.0,363.0,2020-09-01,2020-10-07,99,2020-08-30,2020-08-30
289596439,373629,762284,2021,110,4863.0,500.0,363.0,2020-11-17,2021-01-12,99,2020-11-17,2020-11-17
289596444,373640,763365,2021,110,4863.0,500.0,363.0,2020-07-14,2020-09-02,99,2020-07-11,2020-07-11
289596478,373687,765340,2021,110,16923.0,0.0,363.0,2020-07-03,2020-08-13,99,2020-07-02,2020-07-02
289596486,373699,765515,2021,110,60363.0,0.0,363.0,2020-09-01,2020-11-24,99,2020-08-21,2020-08-21
289596504,373722,765985,2021,110,5763.0,600.0,363.0,2020-09-18,2020-10-20,99,2020-09-16,2020-09-16
289596512,373730,766372,2021,110,5763.0,0.0,363.0,2020-11-26,2020-12-28,99,2020-11-20,2020-11-20
289596588,373819,768353,2021,110,5763.0,600.0,363.0,2021-04-06,2021-05-03,99,2021-03-26,2021-03-26
289596588,373819,768391,2021,110,5763.0,600.0,363.0,2020-09-25,2020-10-29,99,2020-09-23,2020-09-23
289596633,373873,772772,2021,110,7963.0,0.0,363.0,2020-07-01,2020-07-23,99,2020-06-20,2020-06-20
289596644,373891,776219,2021,110,9363.0,0.0,363.0,2020-08-26,2020-10-07,20,2020-08-25,2020-08-25
289596684,373937,777221,2021,110,2050.5,187.5,363.0,2020-11-27,2021-01-27,99,2020-11-23,2020-11-23
289596684,373937,777281,2021,110,2050.5,187.5,363.0,2021-06-23,2021-07-14,99,2021-06-18,2021-06-18
296011521,7895635,10759518,2021,110,4500.9,0.0,0.0,2021-03-17,2021-03-24,99,2021-03-11,2021-03-11
296011544,7895658,10759541,2021,110,6300.0,0.0,0.0,2020-09-01,2020-09-17,99,2020-08-27,2020-08-27
296011544,7895658,10759541,2021,110,6300.0,0.0,0.0,2020-10-22,2020-11-06,99,2020-10-17,2020-10-17
296011598,7895715,10759595,2021,110,2700.0,0.0,0.0,2021-06-23,2021-09-09,99,2021-06-14,2021-06-14
296011600,7895717,10759597,2021,110,6300.0,0.0,0.0,2021-06-08,2021-06-15,99,2021-05-22,2021-05-22
296011631,7895748,10759628,2021,110,1000.0,0.0,0.0,2021-06-23,,99,2021-06-10,2021-06-10
294498826,6310796,9168606,2021,110,900.0,0.0,0.0,2020-09-29,2020-10-22,99,2020-09-26,2020-09-26
293813519,5608891,8457521,2021,110,4500.0,0.0,0.0,2020-07-31,2020-09-17,99,2020-07-31,2020-07-31
289596318,373488,758519,2021,110,3963.0,400.0,363.0,2020-09-16,2020-10-13,99,2020-09-08,2020-09-08
289596447,373647,763711,2021,110,4863.0,500.0,363.0,2020-12-23,2021-03-03,99,2020-12-19,2020-12-19
289596448,373650,763968,2021,110,4863.0,500.0,363.0,2020-09-17,2020-12-28,99,2020-09-11,2020-09-11
289596478,373687,765344,2021,110,363.0,0.0,363.0,2020-12-24,2021-03-15,99,2020-12-22,2020-12-22
289596595,373830,768449,2021,110,5208.0,0.0,363.0,2021-02-11,2021-03-23,99,2021-02-05,2021-02-05
289596684,373937,777147,2021,110,2050.5,187.5,363.0,2020-09-30,2020-10-26,99,2020-09-28,2020-09-28
289596686,373939,778100,2021,110,498.0,15.0,363.0,2020-08-28,2020-09-28,11,2020-08-28,2020-08-28
289596686,373939,778978,2021,110,948.0,65.0,363.0,2021-03-09,2021-04-28,11,2021-02-28,2021-02-28
289596686,373939,779392,2021,110,2050.5,187.5,363.0,2020-10-09,2020-11-26,99,2020-10-07,2020-10-07
289596687,373940,779584,2021,110,2050.5,187.5,363.0,2020-08-17,2020-09-04,99,2020-08-15,2020-08-15
289596687,373940,779869,2021,110,2050.5,187.5,363.0,2021-01-13,2021-02-22,99,2021-01-09,2021-01-09
289596688,373941,780582,2021,110,2050.5,187.5,363.0,2020-08-17,2020-09-22,11,2020-08-17,2020-08-17
289596688,373941,780658,2021,110,2050.5,187.5,363.0,2020-09-30,2020-10-26,99,2020-09-27,2020-09-27
294366059,6171561,9031371,2021,110,2700.0,0.0,0.0,2020-08-07,2020-08-10,99,2020-08-02,2020-08-02
294366059,6171561,9031371,2021,110,2700.0,0.0,0.0,2020-08-07,2020-08-11,99,2020-08-03,2020-08-03
294366059,6171561,9031371,2021,110,2700.0,0.0,0.0,2020-08-07,2020-08-11,99,2020-08-05,2020-08-05
294367159,6172677,9032471,2021,110,2700.0,0.0,0.0,2020-12-05,2020-12-28,99,2020-12-04,2020-12-04
292969140,4711656,7571338,2021,110,2250.0,0.0,0.0,2019-07-17,2019-07-18,99,2019-02-16,2019-02-16
292969140,4711656,7571338,2021,110,2250.0,0.0,0.0,2019-07-17,2019-07-18,99,2019-02-16,2019-02-16
293256138,5016379,7867303,2021,110,2022.19,0.0,0.0,2020-07-09,2020-07-24,99,2020-05-08,2020-05-08
293256138,5016379,7867303,2021,110,2022.19,0.0,0.0,2020-11-12,2020-12-09,99,2020-10-23,2020-10-23
293256138,5016379,7867303,2021,110,2022.19,0.0,0.0,2020-11-12,2020-12-09,99,2020-10-23,2020-10-23
293256138,5016379,7867303,2021,110,2022.19,0.0,0.0,2020-11-12,2020-12-09,99,2020-10-29,2020-10-29
293256138,5016379,7867303,2021,110,2022.19,0.0,0.0,2020-11-19,2020-12-09,99,2020-11-01,2020-11-01
293256138,5016379,7867303,2021,110,2022.19,0.0,0.0,2020-11-19,2020-12-09,99,2020-11-03,2020-11-03
293256138,5016379,7867303,2021,110,2022.19,0.0,0.0,2020-10-22,2020-11-04,99,2020-09-24,2020-09-24
293256138,5016379,7867303,2021,110,2022.19,0.0,0.0,2020-11-05,2020-12-02,99,2020-10-02,2020-10-02
293256138,5016379,7867303,2021,110,2022.19,0.0,0.0,2020-11-05,2020-12-03,99,2020-10-08,2020-10-08
293256138,5016379,7867303,2021,110,2022.19,0.0,0.0,2020-11-11,2020-12-08,99,2020-10-10,2020-10-10
293256138,5016379,7867303,2021,110,2022.19,0.0,0.0,2020-11-11,2020-12-08,99,2020-10-14,2020-10-14
293256138,5016379,7867303,2021,110,2022.19,0.0,0.0,2020-11-11,2020-12-08,99,2020-10-21,2020-10-21
293256138,5016379,7867303,2021,110,2022.19,0.0,0.0,2020-07-10,2020-07-27,99,2020-06-01,2020-06-01
293256138,5016379,7867303,2021,110,2022.19,0.0,0.0,2020-07-10,2020-07-28,99,2020-06-04,2020-06-04
293256138,5016379,7867303,2021,110,2022.19,0.0,0.0,2020-07-10,2020-07-28,99,2020-06-08,2020-06-08
293256138,5016379,7867303,2021,110,2022.19,0.0,0.0,2020-07-10,2020-07-30,99,2020-06-24,2020-06-24
293256138,5016379,7867303,2021,110,2022.19,0.0,0.0,2020-08-12,2020-08-31,99,2020-08-05,2020-08-05
293256138,5016379,7867303,2021,110,2022.19,0.0,0.0,2020-09-25,2020-10-14,99,2020-09-07,2020-09-07
293256138,5016379,7867303,2021,110,2022.19,0.0,0.0,2020-07-08,2020-07-22,99,2020-03-14,2020-03-14
293256138,5016379,7867303,2021,110,2022.19,0.0,0.0,2020-07-09,2020-07-23,99,2020-04-19,2020-04-19
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-07-12,2020-08-25,99,2020-07-02,2020-07-02
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-07-12,2020-08-25,99,2020-07-03,2020-07-03
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-07-12,2020-08-25,99,2020-07-05,2020-07-05
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-07-12,2020-08-25,99,2020-07-06,2020-07-06
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-11-12,2020-12-09,99,2020-10-23,2020-10-23
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-11-12,2020-12-09,99,2020-10-24,2020-10-24
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-11-12,2020-12-09,99,2020-10-24,2020-10-24
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-11-05,2020-12-03,99,2020-10-09,2020-10-09
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-11-11,2020-12-08,99,2020-10-10,2020-10-10
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-11-11,2020-12-08,99,2020-10-14,2020-10-14
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-11-11,2020-12-08,99,2020-10-15,2020-10-15
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-11-11,2020-12-08,99,2020-10-16,2020-10-16
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-11-12,2020-12-09,99,2020-10-23,2020-10-23
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-10-15,2020-10-23,99,2020-09-18,2020-09-18
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-10-22,2020-10-30,99,2020-09-21,2020-09-21
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-10-22,2020-11-04,99,2020-09-24,2020-09-24
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-10-27,2020-11-06,99,2020-09-27,2020-09-27
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-10-27,2020-11-06,99,2020-09-28,2020-09-28
293256147,5016388,7867312,2021,110,2022.19,0.0,0.0,2020-11-05,2020-12-03,99,2020-10-09,2020-10-09
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-09-25,2020-10-16,99,2020-09-11,2020-09-11
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-09-25,2020-10-16,99,2020-09-11,2020-09-11
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-10-15,2020-10-23,99,2020-09-14,2020-09-14
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-10-15,2020-10-23,99,2020-09-14,2020-09-14
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-10-15,2020-10-23,99,2020-09-15,2020-09-15
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-10-15,2020-10-23,99,2020-09-16,2020-09-16
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-09-10,2020-09-15,99,2020-09-05,2020-09-05
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-09-25,2020-10-14,99,2020-09-07,2020-09-07
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-09-25,2020-10-15,99,2020-09-08,2020-09-08
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-09-25,2020-10-15,99,2020-09-08,2020-09-08
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-09-25,2020-10-15,99,2020-09-08,2020-09-08
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-09-25,2020-10-16,99,2020-09-09,2020-09-09
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-08-21,2020-09-04,99,2020-08-17,2020-08-17
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-08-21,2020-09-04,99,2020-08-18,2020-08-18
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-08-26,2020-09-14,99,2020-08-19,2020-08-19
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-08-26,2020-09-14,99,2020-08-20,2020-08-20
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-08-26,2020-09-14,99,2020-08-21,2020-08-21
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-09-03,2020-09-14,99,2020-08-27,2020-08-27
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-08-12,2020-09-01,99,2020-08-06,2020-08-06
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-08-12,2020-09-03,99,2020-08-06,2020-08-06
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-08-19,2020-09-03,99,2020-08-12,2020-08-12
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-08-19,2020-09-03,99,2020-08-12,2020-08-12
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-08-21,2020-09-04,99,2020-08-14,2020-08-14
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-08-21,2020-09-04,99,2020-08-16,2020-08-16
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-07-29,2020-08-26,99,2020-07-27,2020-07-27
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-07-29,2020-08-28,99,2020-07-27,2020-07-27
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-07-29,2020-08-28,99,2020-07-28,2020-07-28
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-07-29,2020-08-28,99,2020-07-29,2020-07-29
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-08-05,2020-08-28,99,2020-07-30,2020-07-30
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-08-05,2020-08-31,99,2020-08-01,2020-08-01
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-07-12,2020-08-25,99,2020-07-07,2020-07-07
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-07-12,2020-08-25,99,2020-07-08,2020-07-08
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-07-12,2020-08-25,99,2020-07-09,2020-07-09
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-07-14,2020-08-26,99,2020-07-11,2020-07-11
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-07-22,2020-08-26,99,2020-07-15,2020-07-15
293256147,5016388,7867312,2021,110,1137.48,0.0,0.0,2020-07-29,2020-08-26,99,2020-07-23,2020-07-23
293256144,5016385,7867309,2021,110,2274.96,0.0,0.0,2020-11-11,2020-12-08,99,2020-10-10,2020-10-10
294367158,6172676,9032470,2021,110,3600.0,0.0,0.0,2020-12-21,2020-12-28,99,2020-12-21,2020-12-21
294367158,6172676,9032470,2021,110,5400.0,0.0,0.0,2021-02-25,2021-02-26,99,2021-02-08,2021-02-08
294367158,6172676,9032470,2021,110,5400.0,0.0,0.0,2021-03-29,2021-03-31,99,2021-03-27,2021-03-27
294367303,6172825,9032615,2021,110,2700.0,0.0,0.0,2021-03-03,2021-03-22,99,2021-02-27,2021-02-27
294367303,6172825,9032615,2021,110,2700.0,0.0,0.0,2021-03-03,2021-03-22,99,2021-03-01,2021-03-01
294367303,6172825,9032615,2021,110,2700.0,0.0,0.0,2020-12-15,2020-12-28,99,2020-12-08,2020-12-08
294367303,6172825,9032615,2021,110,2700.0,0.0,0.0,2020-12-15,2020-12-28,99,2020-12-14,2020-12-14
293813571,5608945,8457573,2021,110,1000.0,0.0,0.0,2021-06-11,,99,2021-06-09,2021-06-09
293901944,5702901,8563999,2021,110,7200.0,0.0,0.0,2021-05-08,2021-05-12,99,2021-05-08,2021-05-08
293901944,5702901,8563999,2021,110,7200.0,0.0,0.0,2021-05-19,2021-05-26,99,2021-05-19,2021-05-19
289596348,373522,759248,2021,110,363.0,0.0,363.0,2020-10-05,2020-10-23,99,2020-10-02,2020-10-02
289596439,373629,762306,2021,110,4863.0,500.0,363.0,2020-07-31,2020-10-16,99,2020-07-29,2020-07-29
289596448,373650,763915,2021,110,4863.0,500.0,363.0,2020-09-11,2020-11-26,99,2020-09-04,2020-09-04
289596474,373683,765218,2021,110,9363.0,0.0,363.0,2020-09-18,2020-10-13,99,2020-09-16,2020-09-16
289596507,373725,766300,2021,110,5763.0,600.0,363.0,2020-09-11,2020-10-05,99,2020-09-03,2020-09-03
289596541,373762,766766,2021,110,8343.0,0.0,363.0,2020-12-07,2021-01-13,99,2020-11-28,2020-11-28
289596563,373785,768054,2021,110,10363.0,0.0,363.0,2020-07-03,2020-08-04,99,2020-07-01,2020-07-01
289596588,373819,768390,2021,110,5763.0,600.0,363.0,2021-05-05,2021-06-04,99,2021-04-28,2021-04-28
289596595,373830,768447,2021,110,5456.0,0.0,363.0,2020-09-23,2020-11-10,99,2020-09-20,2020-09-20
289596684,373937,777256,2021,110,2050.5,187.5,363.0,2020-12-28,2021-01-27,99,2020-12-22,2020-12-22
289596686,373939,778499,2021,110,948.0,65.0,363.0,2021-05-10,2021-06-17,99,2021-05-05,2021-05-05
289596687,373940,780078,2021,110,2050.5,187.5,363.0,2020-12-29,2021-01-27,99,2020-12-27,2020-12-27
